Supplier Name,Supplier ID,Product,Product ID,Product Quantity,Price per Product,Address,State,Phone Number,City,Email,Payment Status,Date
Khan Distributors,SUP8515,Plow-18HP,PLW0001,30,3538.95,"35, Market Street",West Bengal,7444697050,Howrah,khandistributors@example.com,Payment Paid,2021-06-21
Sharma Traders,SUP1075,Sowing Machine 1F,SWM0001,46,2616.41,"11, Main Road",Maharashtra,7496203884,Nagpur,sharmatraders@example.com,Payment Pending,2020-02-15
Gupta Suppliers,SUP5845,Milk Extractor 600LPM,ME0002,84,2653.53,"26, Industrial Area",Uttar Pradesh,9153288358,Lucknow,guptasuppliers@example.com,Payment Pending,2023-10-06
Reddy Trading Co.,SUP4432,Kadaba Kutti Machine M1,KK0001,67,3608.82,"37, Market Street",Maharashtra,6126516385,Pune,reddytradingco.@example.com,Payment Pending,2020-08-17
Khan Distributors,SUP5247,Sowing Machine 2F,SWM0002,60,4519.36,"33, Industrial Area",Kerala,9926790351,Kochi,khandistributors@example.com,Payment Pending,2021-01-09
Nair Ventures,SUP4846,Sowing Machine 4F,SWM0004,70,2961.3,"23, Industrial Area",Rajasthan,9016104750,Jodhpur,nairventures@example.com,Payment Paid,2021-04-02
Bose Supplies,SUP7186,Kadaba Kutti Machine M2,KK0002,32,2148.1,"15, Market Street",Bihar,6908561307,Gaya,bosesupplies@example.com,Payment Paid,2021-06-07
Nair Ventures,SUP6646,Plow-18HP,PLW0001,44,633.52,"57, Main Road",Maharashtra,7169614332,Nagpur,nairventures@example.com,Payment Pending,2021-12-24
Gupta Suppliers,SUP4710,Milk Extractor 600LPM,ME0002,4,3854.37,"69, Industrial Area",Gujarat,7247717810,Surat,guptasuppliers@example.com,Payment Pending,2023-08-31
Reddy Trading Co.,SUP3941,Kadaba Kutti Machine M3,KK0003,3,3724.0,"72, Industrial Area",Kerala,7564984091,Kochi,reddytradingco.@example.com,Payment Pending,2020-12-06
Desai Dealers,SUP6497,Plow-18HP,PLW0001,98,2980.38,"26, Main Road",Rajasthan,7058907186,Jaipur,desaidealers@example.com,Payment Pending,2022-12-10
Desai Dealers,SUP2738,Kadaba Kutti Machine M3,KK0003,59,1265.23,"49, Industrial Area",Rajasthan,6839230245,Udaipur,desaidealers@example.com,Payment Paid,2020-07-26
Gupta Suppliers,SUP4702,Roater/Multure-7ft,RTR0002,48,3622.38,"21, Market Street",Rajasthan,7276930967,Jaipur,guptasuppliers@example.com,Payment Paid,2023-09-03
Patel Enterprises,SUP7668,Kadaba Kutti Machine M1,KK0001,54,4964.41,"48, Main Road",Karnataka,9226434780,Mysore,patelenterprises@example.com,Payment Pending,2020-06-25
Nair Ventures,SUP9545,Kadaba Kutti Machine M3,KK0003,79,4147.43,"59, Industrial Area",Punjab,8747711276,Jalandhar,nairventures@example.com,Payment Paid,2023-12-23
Bose Supplies,SUP6348,Kadaba Kutti Machine M3,KK0003,12,2941.44,"22, Industrial Area",Kerala,8539325653,Thiruvananthapuram,bosesupplies@example.com,Payment Paid,2020-04-09
Verma Industries,SUP8694,Roater/Multure-2ft,RTR0001,91,4796.04,"48, Main Road",Bihar,9304871306,Bhagalpur,vermaindustries@example.com,Payment Paid,2023-06-27
Bose Supplies,SUP6112,Sowing Machine 3F,SWM0003,34,3341.38,"39, Industrial Area",Maharashtra,6159645743,Nagpur,bosesupplies@example.com,Payment Pending,2023-02-13
Sharma Traders,SUP3020,Sowing Machine 4F,SWM0004,59,4206.2,"78, Industrial Area",Punjab,9605279189,Amritsar,sharmatraders@example.com,Payment Paid,2020-07-31
Desai Dealers,SUP9219,Sowing Machine 1F,SWM0001,78,3473.53,"79, Industrial Area",Karnataka,6031120551,Bangalore,desaidealers@example.com,Payment Pending,2020-05-17
Sharma Traders,SUP9011,Plow-60HP,PLW0002,13,2155.19,"3, Industrial Area",Uttar Pradesh,6224234416,Lucknow,sharmatraders@example.com,Payment Pending,2022-12-14
Khan Distributors,SUP2665,Plow-18HP,PLW0001,11,651.99,"38, Market Street",Punjab,8433041259,Jalandhar,khandistributors@example.com,Payment Pending,2020-08-11
Gupta Suppliers,SUP3900,Plow-60HP,PLW0002,40,4463.67,"4, Market Street",Kerala,9050168675,Thiruvananthapuram,guptasuppliers@example.com,Payment Pending,2022-06-13
Patel Enterprises,SUP8589,Milling Machine-40HP,MLL0002,40,1228.07,"27, Market Street",Maharashtra,7954733295,Nagpur,patelenterprises@example.com,Payment Paid,2021-06-26
Desai Dealers,SUP4463,Milling Machine-7.5HP,MLL0001,2,4314.52,"68, Main Road",Uttar Pradesh,9909847445,Lucknow,desaidealers@example.com,Payment Paid,2022-01-19
Sharma Traders,SUP9703,Kadaba Kutti Machine M1,KK0001,55,878.96,"100, Market Street",Uttar Pradesh,6832076838,Kanpur,sharmatraders@example.com,Payment Pending,2021-04-24
Bose Supplies,SUP5965,Kadaba Kutti Machine M3,KK0003,16,2675.23,"83, Market Street",Punjab,8102989619,Ludhiana,bosesupplies@example.com,Payment Pending,2023-05-21
Verma Industries,SUP8486,Kadaba Kutti Machine M3,KK0003,69,4569.61,"85, Main Road",Tamil Nadu,7223182896,Madurai,vermaindustries@example.com,Payment Paid,2021-01-01
Gupta Suppliers,SUP8265,Sowing Machine 3F,SWM0003,62,3031.5,"58, Main Road",Punjab,6995524966,Ludhiana,guptasuppliers@example.com,Payment Paid,2020-02-09
Gupta Suppliers,SUP7264,Roater/Multure-7ft,RTR0002,15,2906.36,"12, Market Street",Uttar Pradesh,8162404330,Lucknow,guptasuppliers@example.com,Payment Pending,2020-03-14
Nair Ventures,SUP3688,Plow-60HP,PLW0002,33,2095.86,"64, Industrial Area",Uttar Pradesh,6647795528,Kanpur,nairventures@example.com,Payment Paid,2020-01-25
Patel Enterprises,SUP4176,Milling Machine-7.5HP,MLL0001,18,2852.39,"8, Industrial Area",Rajasthan,9658954370,Jodhpur,patelenterprises@example.com,Payment Paid,2020-08-21
Khan Distributors,SUP5068,Roater/Multure-2ft,RTR0001,23,4535.96,"81, Market Street",Punjab,8332286068,Ludhiana,khandistributors@example.com,Payment Paid,2023-05-28
Desai Dealers,SUP7412,Roater/Multure-2ft,RTR0001,39,1299.36,"1, Main Road",Kerala,9605590046,Kozhikode,desaidealers@example.com,Payment Pending,2021-10-07
Gupta Suppliers,SUP7904,Plow-60HP,PLW0002,33,3152.96,"78, Main Road",Tamil Nadu,7990209420,Coimbatore,guptasuppliers@example.com,Payment Pending,2022-07-02
Gupta Suppliers,SUP7363,Roater/Multure-7ft,RTR0002,93,3076.3,"17, Industrial Area",Karnataka,9769438431,Bangalore,guptasuppliers@example.com,Payment Pending,2023-04-15
Verma Industries,SUP9397,Kadaba Kutti Machine M3,KK0003,80,2733.76,"71, Industrial Area",Maharashtra,9292229022,Pune,vermaindustries@example.com,Payment Pending,2020-01-23
Sharma Traders,SUP3445,Sowing Machine 2F,SWM0002,77,756.7,"53, Market Street",West Bengal,6455716993,Howrah,sharmatraders@example.com,Payment Pending,2020-04-21
Khan Distributors,SUP7242,Milk Extractor 600LPM,ME0002,93,4035.94,"32, Industrial Area",Rajasthan,9919968720,Udaipur,khandistributors@example.com,Payment Paid,2022-04-24
Verma Industries,SUP3061,Sowing Machine 1F,SWM0001,53,4419.41,"12, Market Street",Maharashtra,7869227534,Pune,vermaindustries@example.com,Payment Paid,2020-10-30
Sharma Traders,SUP8072,Kadaba Kutti Machine M2,KK0002,50,1900.42,"7, Main Road",Rajasthan,9848861331,Jodhpur,sharmatraders@example.com,Payment Paid,2022-03-26
Singh Agro,SUP8531,Milk Extractor 180LPM,ME0001,95,2330.56,"31, Market Street",Uttar Pradesh,6114542838,Varanasi,singhagro@example.com,Payment Paid,2022-02-11
Bose Supplies,SUP4786,Plow-18HP,PLW0001,59,2970.59,"14, Main Road",Uttar Pradesh,6229673873,Varanasi,bosesupplies@example.com,Payment Pending,2023-03-01
Patel Enterprises,SUP1257,Plow-18HP,PLW0001,4,4889.3,"84, Market Street",Karnataka,8390639753,Bangalore,patelenterprises@example.com,Payment Pending,2023-11-21
Khan Distributors,SUP5316,Plow-18HP,PLW0001,62,4358.53,"14, Industrial Area",Tamil Nadu,6034288830,Madurai,khandistributors@example.com,Payment Paid,2022-08-07
Desai Dealers,SUP2501,Plow-18HP,PLW0001,70,2170.0,"36, Industrial Area",Tamil Nadu,6493805798,Coimbatore,desaidealers@example.com,Payment Pending,2022-11-03
Singh Agro,SUP7597,Plow-60HP,PLW0002,35,559.76,"13, Industrial Area",Gujarat,8025018274,Ahmedabad,singhagro@example.com,Payment Pending,2023-05-25
Patel Enterprises,SUP4332,Milling Machine-7.5HP,MLL0001,55,1144.01,"84, Industrial Area",Uttar Pradesh,6298958876,Lucknow,patelenterprises@example.com,Payment Paid,2022-05-12
Khan Distributors,SUP6711,Kadaba Kutti Machine M3,KK0003,92,2066.98,"61, Market Street",Bihar,7076249426,Patna,khandistributors@example.com,Payment Pending,2021-12-12
Patel Enterprises,SUP4202,Milk Extractor 600LPM,ME0002,6,4533.5,"30, Industrial Area",Tamil Nadu,8643507882,Chennai,patelenterprises@example.com,Payment Paid,2023-09-23
Verma Industries,SUP7698,Roater/Multure-7ft,RTR0002,10,3625.26,"6, Market Street",Tamil Nadu,7298727795,Chennai,vermaindustries@example.com,Payment Paid,2022-07-03
Khan Distributors,SUP6998,Kadaba Kutti Machine M2,KK0002,76,3873.94,"7, Industrial Area",Gujarat,7032294268,Vadodara,khandistributors@example.com,Payment Paid,2023-03-19
Bose Supplies,SUP4764,Milk Extractor 180LPM,ME0001,73,2554.97,"79, Market Street",West Bengal,9395614230,Howrah,bosesupplies@example.com,Payment Paid,2020-10-23
Bose Supplies,SUP2252,Milling Machine-7.5HP,MLL0001,30,4814.97,"54, Market Street",Gujarat,6815926836,Vadodara,bosesupplies@example.com,Payment Paid,2023-02-18
Verma Industries,SUP5479,Kadaba Kutti Machine M2,KK0002,56,3637.39,"13, Industrial Area",Punjab,9910173417,Ludhiana,vermaindustries@example.com,Payment Pending,2021-04-12
Bose Supplies,SUP4700,Roater/Multure-7ft,RTR0002,55,1608.08,"18, Main Road",Gujarat,9092866553,Ahmedabad,bosesupplies@example.com,Payment Paid,2021-08-11
Gupta Suppliers,SUP3911,Plow-18HP,PLW0001,52,1521.31,"53, Industrial Area",Karnataka,8872893702,Bangalore,guptasuppliers@example.com,Payment Pending,2021-09-23
Desai Dealers,SUP1328,Milk Extractor 180LPM,ME0001,52,4288.32,"32, Market Street",Uttar Pradesh,6029953932,Lucknow,desaidealers@example.com,Payment Paid,2021-03-05
Desai Dealers,SUP5601,Roater/Multure-2ft,RTR0001,49,654.03,"23, Main Road",Rajasthan,9772695428,Jodhpur,desaidealers@example.com,Payment Pending,2022-05-19
Bose Supplies,SUP7699,Plow-18HP,PLW0001,100,2643.9,"18, Industrial Area",Uttar Pradesh,6051509010,Kanpur,bosesupplies@example.com,Payment Paid,2020-12-17
Sharma Traders,SUP7122,Milling Machine-7.5HP,MLL0001,89,3268.37,"64, Market Street",West Bengal,9803092719,Howrah,sharmatraders@example.com,Payment Paid,2021-03-03
Verma Industries,SUP4749,Kadaba Kutti Machine M2,KK0002,99,2010.61,"60, Industrial Area",Tamil Nadu,9882825598,Chennai,vermaindustries@example.com,Payment Paid,2023-08-03
Nair Ventures,SUP8907,Milk Extractor 180LPM,ME0001,44,2592.12,"88, Market Street",Uttar Pradesh,9936546964,Kanpur,nairventures@example.com,Payment Paid,2021-10-09
Nair Ventures,SUP7293,Milling Machine-7.5HP,MLL0001,35,2750.47,"38, Main Road",Kerala,7870009995,Thiruvananthapuram,nairventures@example.com,Payment Pending,2023-07-07
Verma Industries,SUP5721,Roater/Multure-7ft,RTR0002,78,4533.13,"22, Market Street",Karnataka,9143814997,Mysore,vermaindustries@example.com,Payment Paid,2020-01-22
Bose Supplies,SUP1939,Plow-60HP,PLW0002,78,1040.2,"53, Main Road",Uttar Pradesh,8209872021,Lucknow,bosesupplies@example.com,Payment Paid,2023-08-25
Reddy Trading Co.,SUP3310,Plow-60HP,PLW0002,16,3877.39,"47, Industrial Area",West Bengal,9552181645,Darjeeling,reddytradingco.@example.com,Payment Pending,2022-04-06
Nair Ventures,SUP6682,Milling Machine-40HP,MLL0002,26,4231.93,"61, Main Road",Gujarat,9668795345,Ahmedabad,nairventures@example.com,Payment Paid,2022-09-09
Singh Agro,SUP8062,Sowing Machine 2F,SWM0002,69,1985.1,"50, Market Street",Bihar,8596721648,Gaya,singhagro@example.com,Payment Pending,2023-08-28
Sharma Traders,SUP1927,Plow-18HP,PLW0001,78,4944.15,"21, Industrial Area",Uttar Pradesh,7172221554,Lucknow,sharmatraders@example.com,Payment Pending,2022-07-23
Desai Dealers,SUP4362,Sowing Machine 2F,SWM0002,67,2670.9,"6, Market Street",Gujarat,7588362224,Surat,desaidealers@example.com,Payment Pending,2021-03-22
Singh Agro,SUP9207,Roater/Multure-7ft,RTR0002,21,3535.11,"34, Industrial Area",Tamil Nadu,7546493280,Coimbatore,singhagro@example.com,Payment Paid,2022-03-05
Sharma Traders,SUP7403,Sowing Machine 3F,SWM0003,80,2659.11,"93, Market Street",Rajasthan,7801716714,Jaipur,sharmatraders@example.com,Payment Paid,2023-06-05
Verma Industries,SUP3793,Sowing Machine 3F,SWM0003,15,4233.86,"43, Market Street",Kerala,6779354615,Kozhikode,vermaindustries@example.com,Payment Pending,2022-10-24
Verma Industries,SUP4206,Plow-18HP,PLW0001,71,2281.02,"64, Market Street",Gujarat,7831965708,Surat,vermaindustries@example.com,Payment Paid,2021-06-30
Verma Industries,SUP2059,Roater/Multure-7ft,RTR0002,70,2641.85,"28, Main Road",Karnataka,9299880755,Hubli,vermaindustries@example.com,Payment Paid,2020-02-02
Singh Agro,SUP9427,Milling Machine-40HP,MLL0002,44,1877.2,"74, Market Street",Bihar,7415697378,Bhagalpur,singhagro@example.com,Payment Paid,2021-03-08
Sharma Traders,SUP4389,Milk Extractor 180LPM,ME0001,7,3582.75,"63, Market Street",Maharashtra,6218385379,Pune,sharmatraders@example.com,Payment Pending,2022-07-30
Bose Supplies,SUP8500,Plow-60HP,PLW0002,23,1406.77,"51, Industrial Area",Rajasthan,6376155111,Udaipur,bosesupplies@example.com,Payment Pending,2021-12-20
Desai Dealers,SUP8272,Kadaba Kutti Machine M1,KK0001,96,3145.16,"59, Industrial Area",Bihar,6874270209,Gaya,desaidealers@example.com,Payment Pending,2021-07-07
Singh Agro,SUP9320,Kadaba Kutti Machine M3,KK0003,35,2017.02,"24, Industrial Area",Bihar,6960635828,Patna,singhagro@example.com,Payment Paid,2023-04-14
Desai Dealers,SUP6743,Plow-18HP,PLW0001,7,3214.27,"96, Main Road",West Bengal,9325541198,Howrah,desaidealers@example.com,Payment Pending,2021-11-21
Gupta Suppliers,SUP6438,Sowing Machine 3F,SWM0003,66,4003.76,"3, Industrial Area",Maharashtra,7284897340,Mumbai,guptasuppliers@example.com,Payment Pending,2021-10-20
Nair Ventures,SUP4977,Kadaba Kutti Machine M2,KK0002,78,3627.57,"69, Market Street",Bihar,9010357467,Gaya,nairventures@example.com,Payment Paid,2021-07-22
Singh Agro,SUP9733,Sowing Machine 1F,SWM0001,11,3669.01,"78, Industrial Area",Karnataka,9599587588,Hubli,singhagro@example.com,Payment Pending,2022-03-08
Reddy Trading Co.,SUP7626,Plow-18HP,PLW0001,68,3524.99,"12, Market Street",Bihar,8497688212,Gaya,reddytradingco.@example.com,Payment Pending,2023-01-30
Reddy Trading Co.,SUP4451,Milling Machine-7.5HP,MLL0001,44,2123.86,"35, Market Street",Karnataka,9651629783,Mysore,reddytradingco.@example.com,Payment Pending,2021-01-01
Khan Distributors,SUP6839,Kadaba Kutti Machine M2,KK0002,79,738.09,"2, Main Road",Kerala,8899449980,Kozhikode,khandistributors@example.com,Payment Pending,2021-05-22
Reddy Trading Co.,SUP5821,Plow-18HP,PLW0001,78,4069.85,"39, Main Road",West Bengal,9924083523,Darjeeling,reddytradingco.@example.com,Payment Paid,2023-06-29
Reddy Trading Co.,SUP5768,Kadaba Kutti Machine M1,KK0001,68,2233.87,"69, Industrial Area",Karnataka,7750800591,Bangalore,reddytradingco.@example.com,Payment Paid,2022-05-14
Patel Enterprises,SUP9607,Plow-60HP,PLW0002,2,2585.53,"54, Main Road",Maharashtra,6573076792,Nagpur,patelenterprises@example.com,Payment Paid,2023-04-20
Nair Ventures,SUP8054,Kadaba Kutti Machine M2,KK0002,74,1698.22,"87, Market Street",Karnataka,8692064025,Mysore,nairventures@example.com,Payment Pending,2020-03-13
Khan Distributors,SUP6562,Kadaba Kutti Machine M3,KK0003,98,1095.92,"10, Main Road",Maharashtra,7465485035,Nagpur,khandistributors@example.com,Payment Paid,2022-08-20
Patel Enterprises,SUP3717,Kadaba Kutti Machine M2,KK0002,74,4103.93,"46, Industrial Area",Rajasthan,7969151327,Jaipur,patelenterprises@example.com,Payment Pending,2021-03-20
Verma Industries,SUP4211,Sowing Machine 1F,SWM0001,10,658.62,"68, Industrial Area",Gujarat,7499150166,Vadodara,vermaindustries@example.com,Payment Pending,2023-07-09
Khan Distributors,SUP5279,Sowing Machine 2F,SWM0002,42,3971.8,"84, Industrial Area",Tamil Nadu,7616151883,Coimbatore,khandistributors@example.com,Payment Paid,2020-03-30
Bose Supplies,SUP8296,Roater/Multure-2ft,RTR0001,9,3845.84,"49, Main Road",Gujarat,8545601565,Surat,bosesupplies@example.com,Payment Pending,2023-03-30
Singh Agro,SUP9785,Milling Machine-40HP,MLL0002,81,2109.36,"41, Main Road",Uttar Pradesh,8627985802,Lucknow,singhagro@example.com,Payment Paid,2022-08-21
Gupta Suppliers,SUP2441,Sowing Machine 4F,SWM0004,41,2487.65,"44, Industrial Area",Punjab,9394705612,Amritsar,guptasuppliers@example.com,Payment Pending,2023-07-24
Verma Industries,SUP9471,Sowing Machine 1F,SWM0001,44,3264.95,"41, Main Road",Uttar Pradesh,6632921286,Varanasi,vermaindustries@example.com,Payment Paid,2022-09-22
Verma Industries,SUP6491,Sowing Machine 2F,SWM0002,38,1387.14,"64, Industrial Area",Tamil Nadu,6527715434,Chennai,vermaindustries@example.com,Payment Pending,2020-01-28
Gupta Suppliers,SUP3815,Milk Extractor 600LPM,ME0002,36,2023.04,"53, Industrial Area",Kerala,7767390828,Kochi,guptasuppliers@example.com,Payment Pending,2023-04-06
Verma Industries,SUP3805,Roater/Multure-2ft,RTR0001,53,3733.28,"74, Main Road",Bihar,6353923018,Gaya,vermaindustries@example.com,Payment Pending,2021-02-12
Nair Ventures,SUP7560,Sowing Machine 3F,SWM0003,66,702.64,"58, Main Road",Gujarat,8800305905,Ahmedabad,nairventures@example.com,Payment Pending,2020-05-25
Gupta Suppliers,SUP2994,Milk Extractor 180LPM,ME0001,8,3541.21,"35, Market Street",West Bengal,7164538138,Kolkata,guptasuppliers@example.com,Payment Pending,2023-07-07
Reddy Trading Co.,SUP7266,Sowing Machine 3F,SWM0003,65,4394.59,"19, Main Road",Gujarat,9761489890,Surat,reddytradingco.@example.com,Payment Paid,2023-08-04
Verma Industries,SUP6059,Milling Machine-40HP,MLL0002,74,1014.75,"63, Market Street",West Bengal,9479536606,Darjeeling,vermaindustries@example.com,Payment Pending,2020-11-17
Verma Industries,SUP3355,Sowing Machine 2F,SWM0002,66,4747.61,"97, Main Road",Uttar Pradesh,9311728757,Kanpur,vermaindustries@example.com,Payment Pending,2020-07-09
Bose Supplies,SUP7651,Roater/Multure-2ft,RTR0001,98,3667.35,"82, Main Road",Gujarat,6226585127,Vadodara,bosesupplies@example.com,Payment Paid,2022-06-24
Sharma Traders,SUP1531,Plow-18HP,PLW0001,74,3388.21,"15, Main Road",Gujarat,9041449999,Ahmedabad,sharmatraders@example.com,Payment Paid,2020-08-17
Nair Ventures,SUP4379,Sowing Machine 3F,SWM0003,18,4358.66,"36, Market Street",Gujarat,7446820647,Surat,nairventures@example.com,Payment Paid,2021-11-18
Khan Distributors,SUP9230,Kadaba Kutti Machine M1,KK0001,17,2054.79,"16, Market Street",Tamil Nadu,7156717632,Chennai,khandistributors@example.com,Payment Paid,2022-02-22
Reddy Trading Co.,SUP5822,Sowing Machine 4F,SWM0004,98,597.22,"4, Main Road",West Bengal,9871050756,Howrah,reddytradingco.@example.com,Payment Pending,2021-09-16
Verma Industries,SUP3029,Milk Extractor 180LPM,ME0001,53,1492.13,"29, Market Street",Karnataka,9904454011,Hubli,vermaindustries@example.com,Payment Paid,2020-01-13
Gupta Suppliers,SUP8624,Roater/Multure-7ft,RTR0002,63,3126.35,"88, Main Road",Karnataka,8012160203,Hubli,guptasuppliers@example.com,Payment Paid,2022-07-05
Singh Agro,SUP9423,Kadaba Kutti Machine M1,KK0001,92,600.32,"56, Main Road",West Bengal,8352378670,Howrah,singhagro@example.com,Payment Pending,2022-10-03
Patel Enterprises,SUP4202,Roater/Multure-7ft,RTR0002,41,4763.66,"50, Main Road",Karnataka,9291763788,Mysore,patelenterprises@example.com,Payment Pending,2023-06-06
Desai Dealers,SUP7409,Plow-18HP,PLW0001,66,1350.1,"82, Main Road",West Bengal,9126622571,Howrah,desaidealers@example.com,Payment Paid,2020-10-27
Gupta Suppliers,SUP3064,Sowing Machine 1F,SWM0001,53,2132.56,"42, Market Street",West Bengal,9345800372,Darjeeling,guptasuppliers@example.com,Payment Pending,2020-09-09
Reddy Trading Co.,SUP2612,Kadaba Kutti Machine M3,KK0003,37,4565.65,"62, Industrial Area",Kerala,9729231240,Kochi,reddytradingco.@example.com,Payment Pending,2022-10-21
Gupta Suppliers,SUP2836,Roater/Multure-7ft,RTR0002,8,2840.38,"89, Industrial Area",Kerala,6342912599,Thiruvananthapuram,guptasuppliers@example.com,Payment Pending,2022-04-13
Reddy Trading Co.,SUP5407,Milk Extractor 600LPM,ME0002,3,4088.28,"43, Industrial Area",Rajasthan,9949197065,Jaipur,reddytradingco.@example.com,Payment Paid,2021-07-04
Sharma Traders,SUP4682,Sowing Machine 4F,SWM0004,59,1027.49,"7, Industrial Area",Bihar,8836408761,Bhagalpur,sharmatraders@example.com,Payment Pending,2023-10-26
Gupta Suppliers,SUP8407,Roater/Multure-7ft,RTR0002,47,4372.17,"43, Market Street",Uttar Pradesh,7532495968,Varanasi,guptasuppliers@example.com,Payment Paid,2023-03-11
Patel Enterprises,SUP4903,Milk Extractor 180LPM,ME0001,80,846.34,"92, Main Road",West Bengal,6068689289,Howrah,patelenterprises@example.com,Payment Paid,2020-02-19
Nair Ventures,SUP2918,Milling Machine-7.5HP,MLL0001,97,4217.19,"70, Main Road",Tamil Nadu,8520833205,Chennai,nairventures@example.com,Payment Paid,2020-10-09
Reddy Trading Co.,SUP3266,Plow-18HP,PLW0001,16,583.52,"62, Industrial Area",Karnataka,9300097089,Hubli,reddytradingco.@example.com,Payment Pending,2021-06-06
Reddy Trading Co.,SUP5029,Plow-60HP,PLW0002,70,3782.54,"75, Market Street",Karnataka,9626580377,Hubli,reddytradingco.@example.com,Payment Paid,2020-06-30
Patel Enterprises,SUP6902,Kadaba Kutti Machine M1,KK0001,87,2694.91,"27, Industrial Area",West Bengal,6042810031,Kolkata,patelenterprises@example.com,Payment Paid,2023-05-24
Patel Enterprises,SUP9950,Milling Machine-7.5HP,MLL0001,88,3780.35,"80, Market Street",West Bengal,6294669227,Howrah,patelenterprises@example.com,Payment Pending,2022-08-12
Nair Ventures,SUP1450,Sowing Machine 4F,SWM0004,52,1714.26,"48, Industrial Area",Maharashtra,6210395162,Pune,nairventures@example.com,Payment Paid,2021-08-24
Singh Agro,SUP2750,Sowing Machine 1F,SWM0001,52,4048.33,"52, Main Road",Rajasthan,7716878068,Jodhpur,singhagro@example.com,Payment Pending,2022-12-21
Singh Agro,SUP6997,Milk Extractor 180LPM,ME0001,18,1961.26,"53, Market Street",Uttar Pradesh,6830925064,Kanpur,singhagro@example.com,Payment Paid,2023-03-27
Bose Supplies,SUP7796,Milk Extractor 600LPM,ME0002,77,4010.39,"89, Market Street",Tamil Nadu,8356233283,Chennai,bosesupplies@example.com,Payment Paid,2022-11-29
Sharma Traders,SUP7150,Sowing Machine 2F,SWM0002,80,3619.77,"17, Main Road",Maharashtra,7725475782,Mumbai,sharmatraders@example.com,Payment Pending,2021-01-22
Singh Agro,SUP3162,Plow-60HP,PLW0002,32,3737.37,"14, Industrial Area",Kerala,8449348419,Kozhikode,singhagro@example.com,Payment Paid,2021-04-16
Reddy Trading Co.,SUP7637,Kadaba Kutti Machine M3,KK0003,59,3438.69,"86, Market Street",Tamil Nadu,6049962844,Chennai,reddytradingco.@example.com,Payment Pending,2020-06-15
Sharma Traders,SUP1459,Milling Machine-7.5HP,MLL0001,82,2086.48,"99, Main Road",West Bengal,9734942324,Howrah,sharmatraders@example.com,Payment Pending,2023-06-08
Patel Enterprises,SUP8696,Sowing Machine 4F,SWM0004,2,1576.33,"64, Main Road",Gujarat,6511934964,Ahmedabad,patelenterprises@example.com,Payment Pending,2020-01-08
Desai Dealers,SUP3494,Sowing Machine 1F,SWM0001,32,1405.84,"91, Industrial Area",Punjab,8355783018,Jalandhar,desaidealers@example.com,Payment Paid,2023-06-27
Gupta Suppliers,SUP7311,Milling Machine-40HP,MLL0002,39,1900.01,"20, Main Road",Gujarat,9732211584,Surat,guptasuppliers@example.com,Payment Pending,2022-01-21
Desai Dealers,SUP7098,Milk Extractor 600LPM,ME0002,87,2805.24,"58, Market Street",Kerala,7942274537,Kozhikode,desaidealers@example.com,Payment Pending,2022-06-27
Bose Supplies,SUP7491,Plow-18HP,PLW0001,86,712.36,"67, Industrial Area",Karnataka,7664625293,Hubli,bosesupplies@example.com,Payment Pending,2022-08-05
Desai Dealers,SUP6456,Milk Extractor 600LPM,ME0002,35,2830.76,"2, Market Street",Bihar,6190824499,Gaya,desaidealers@example.com,Payment Pending,2021-01-30
Gupta Suppliers,SUP4634,Sowing Machine 4F,SWM0004,9,931.71,"47, Industrial Area",Maharashtra,7830377909,Nagpur,guptasuppliers@example.com,Payment Paid,2020-10-03
Desai Dealers,SUP4582,Roater/Multure-2ft,RTR0001,34,906.79,"15, Main Road",West Bengal,8766673702,Kolkata,desaidealers@example.com,Payment Paid,2020-03-19
Verma Industries,SUP4628,Sowing Machine 1F,SWM0001,23,4599.24,"94, Main Road",Kerala,7965632469,Kozhikode,vermaindustries@example.com,Payment Paid,2023-01-17
Patel Enterprises,SUP1385,Plow-18HP,PLW0001,36,3600.23,"86, Market Street",Gujarat,6401211369,Vadodara,patelenterprises@example.com,Payment Paid,2023-11-27
Sharma Traders,SUP3579,Kadaba Kutti Machine M3,KK0003,54,3336.29,"27, Market Street",Gujarat,7583915413,Surat,sharmatraders@example.com,Payment Pending,2023-08-23
Patel Enterprises,SUP5070,Milling Machine-7.5HP,MLL0001,78,4717.03,"3, Industrial Area",Gujarat,7677073498,Ahmedabad,patelenterprises@example.com,Payment Paid,2020-01-04
Singh Agro,SUP9540,Plow-18HP,PLW0001,42,1846.53,"72, Industrial Area",Punjab,9484337436,Ludhiana,singhagro@example.com,Payment Paid,2020-06-22
Reddy Trading Co.,SUP8593,Sowing Machine 2F,SWM0002,67,4298.14,"10, Market Street",Karnataka,9674820766,Hubli,reddytradingco.@example.com,Payment Paid,2020-02-25
Nair Ventures,SUP4661,Sowing Machine 2F,SWM0002,89,2439.39,"49, Market Street",Bihar,9088766542,Gaya,nairventures@example.com,Payment Pending,2021-05-18
Desai Dealers,SUP6167,Milling Machine-40HP,MLL0002,82,4380.56,"50, Market Street",Rajasthan,8483054447,Jodhpur,desaidealers@example.com,Payment Pending,2021-12-03
Patel Enterprises,SUP9356,Milk Extractor 600LPM,ME0002,26,2315.5,"2, Market Street",West Bengal,8816502972,Howrah,patelenterprises@example.com,Payment Pending,2020-04-04
